id_competicion,club_code,atletas_distintos,club_name,nombre,anio,ciudad
1.0,AFG,1,Afghanistan,World Aquatics Championships,2024.0,Doha
1.0,ALB,4,Albania,World Aquatics Championships,2024.0,Doha
1.0,ALG,3,Algeria,World Aquatics Championships,2024.0,Doha
1.0,AND,3,Andorra,World Aquatics Championships,2024.0,Doha
1.0,ANG,3,Angola,World Aquatics Championships,2024.0,Doha
1.0,ANT,4,Antigua and Barbuda,World Aquatics Championships,2024.0,Doha
1.0,ARG,4,Argentina,World Aquatics Championships,2024.0,Doha
1.0,ARM,4,Armenia,World Aquatics Championships,2024.0,Doha
1.0,ART,2,AQUA Refugee Team,World Aquatics Championships,2024.0,Doha
1.0,ARU,2,Aruba,World Aquatics Championships,2024.0,Doha
1.0,ASA,1,American Samoa,World Aquatics Championships,2024.0,Doha
1.0,AUS,15,Australia,World Aquatics Championships,2024.0,Doha
1.0,AUT,8,Austria,World Aquatics Championships,2024.0,Doha
1.0,AZE,1,Azerbaijan,World Aquatics Championships,2024.0,Doha
1.0,BAH,4,Bahamas,World Aquatics Championships,2024.0,Doha
1.0,BAN,2,Bangladesh,World Aquatics Championships,2024.0,Doha
1.0,BAR,2,Barbados,World Aquatics Championships,2024.0,Doha
1.0,BDI,2,Burundi,World Aquatics Championships,2024.0,Doha
1.0,BEL,7,Belgium,World Aquatics Championships,2024.0,Doha
1.0,BEN,3,Benin,World Aquatics Championships,2024.0,Doha
1.0,BER,1,Bermuda,World Aquatics Championships,2024.0,Doha
1.0,BHU,2,Bhutan,World Aquatics Championships,2024.0,Doha
1.0,BIH,3,Bosnia & Herzegovina,World Aquatics Championships,2024.0,Doha
1.0,BOL,4,Bolivia,World Aquatics Championships,2024.0,Doha
1.0,BOT,2,Botswana,World Aquatics Championships,2024.0,Doha
1.0,BRA,10,Brazil,World Aquatics Championships,2024.0,Doha
1.0,BRN,4,Bahrain,World Aquatics Championships,2024.0,Doha
1.0,BRU,3,Brunei Darussalam,World Aquatics Championships,2024.0,Doha
1.0,BUL,8,Bulgaria,World Aquatics Championships,2024.0,Doha
1.0,BUR,2,Burkina Faso,World Aquatics Championships,2024.0,Doha
1.0,CAF,2,Centr Afric Rep,World Aquatics Championships,2024.0,Doha
1.0,CAM,3,Cambodia,World Aquatics Championships,2024.0,Doha
1.0,CAN,19,Canada,World Aquatics Championships,2024.0,Doha
1.0,CAY,3,Cayman Islands,World Aquatics Championships,2024.0,Doha
1.0,CGO,3,Congo,World Aquatics Championships,2024.0,Doha
1.0,CHI,3,Chile,World Aquatics Championships,2024.0,Doha
1.0,CHN,21,China,World Aquatics Championships,2024.0,Doha
1.0,CIV,2,Côte d'Ivoire,World Aquatics Championships,2024.0,Doha
1.0,CMR,3,Cameroon,World Aquatics Championships,2024.0,Doha
1.0,COD,2,DR Congo,World Aquatics Championships,2024.0,Doha
1.0,COK,4,Cook Islands,World Aquatics Championships,2024.0,Doha
1.0,COL,6,Colombia,World Aquatics Championships,2024.0,Doha
1.0,COM,2,Comoros,World Aquatics Championships,2024.0,Doha
1.0,CPV,2,Cabo Verde,World Aquatics Championships,2024.0,Doha
1.0,CRC,3,Costa Rica,World Aquatics Championships,2024.0,Doha
1.0,CRO,4,Croatia,World Aquatics Championships,2024.0,Doha
1.0,CUB,3,Cuba,World Aquatics Championships,2024.0,Doha
1.0,CUR,1,Curacao,World Aquatics Championships,2024.0,Doha
1.0,CYP,3,Cyprus,World Aquatics Championships,2024.0,Doha
1.0,CZE,7,Czechia,World Aquatics Championships,2024.0,Doha
1.0,DEN,2,Denmark,World Aquatics Championships,2024.0,Doha
1.0,DJI,2,Djibouti,World Aquatics Championships,2024.0,Doha
1.0,DMA,1,Dominica,World Aquatics Championships,2024.0,Doha
1.0,DOM,4,Dominican Republic,World Aquatics Championships,2024.0,Doha
1.0,ECU,1,Ecuador,World Aquatics Championships,2024.0,Doha
1.0,EGY,3,Egypt,World Aquatics Championships,2024.0,Doha
1.0,ERI,3,Eritrea,World Aquatics Championships,2024.0,Doha
1.0,ESA,4,El Salvador,World Aquatics Championships,2024.0,Doha
1.0,ESP,15,Spain,World Aquatics Championships,2024.0,Doha
1.0,EST,1,Estonia,World Aquatics Championships,2024.0,Doha
1.0,ETH,2,Ethiopia,World Aquatics Championships,2024.0,Doha
1.0,FIJ,2,Fiji,World Aquatics Championships,2024.0,Doha
1.0,FIN,7,Finland,World Aquatics Championships,2024.0,Doha
1.0,FRA,8,France,World Aquatics Championships,2024.0,Doha
1.0,FRO,1,Faroe Islands,World Aquatics Championships,2024.0,Doha
1.0,FSM,4,Micronesia,World Aquatics Championships,2024.0,Doha
1.0,GAB,2,Gabon,World Aquatics Championships,2024.0,Doha
1.0,GAM,2,Gambia,World Aquatics Championships,2024.0,Doha
1.0,GBR,16,Great Britain,World Aquatics Championships,2024.0,Doha
1.0,GBS,1,Guinea-Bissau,World Aquatics Championships,2024.0,Doha
1.0,GEO,3,Georgia,World Aquatics Championships,2024.0,Doha
1.0,GEQ,2,Equatorial Guinea,World Aquatics Championships,2024.0,Doha
1.0,GER,9,Germany,World Aquatics Championships,2024.0,Doha
1.0,GHA,3,Ghana,World Aquatics Championships,2024.0,Doha
1.0,GRE,15,Greece,World Aquatics Championships,2024.0,Doha
1.0,GRN,2,Grenada,World Aquatics Championships,2024.0,Doha
1.0,GUA,3,Guatemala,World Aquatics Championships,2024.0,Doha
1.0,GUI,4,Guinea,World Aquatics Championships,2024.0,Doha
1.0,GUM,4,Guam,World Aquatics Championships,2024.0,Doha
1.0,GUY,2,Guyana,World Aquatics Championships,2024.0,Doha
1.0,HAI,2,Haiti,World Aquatics Championships,2024.0,Doha
1.0,HKG,12,"Hong Kong, China",World Aquatics Championships,2024.0,Doha
1.0,HON,4,Honduras,World Aquatics Championships,2024.0,Doha
1.0,HUN,14,Hungary,World Aquatics Championships,2024.0,Doha
1.0,INA,5,Indonesia,World Aquatics Championships,2024.0,Doha
1.0,IND,4,India,World Aquatics Championships,2024.0,Doha
1.0,IRI,2,IR Iran,World Aquatics Championships,2024.0,Doha
1.0,IRL,12,Ireland,World Aquatics Championships,2024.0,Doha
1.0,IRQ,2,Iraq,World Aquatics Championships,2024.0,Doha
1.0,ISL,1,Iceland,World Aquatics Championships,2024.0,Doha
1.0,ISR,3,Israel,World Aquatics Championships,2024.0,Doha
1.0,ISV,2,"Virgin Islands, US",World Aquatics Championships,2024.0,Doha
1.0,ITA,27,Italy,World Aquatics Championships,2024.0,Doha
1.0,JAM,4,Jamaica,World Aquatics Championships,2024.0,Doha
1.0,JOR,4,Jordan,World Aquatics Championships,2024.0,Doha
1.0,JPN,12,Japan,World Aquatics Championships,2024.0,Doha
1.0,KAZ,8,Kazakhstan,World Aquatics Championships,2024.0,Doha
1.0,KEN,4,Kenya,World Aquatics Championships,2024.0,Doha
1.0,KGZ,2,Kyrgyzstan,World Aquatics Championships,2024.0,Doha
1.0,KOR,21,Korea,World Aquatics Championships,2024.0,Doha
1.0,KOS,2,Kosovo,World Aquatics Championships,2024.0,Doha
1.0,KSA,3,Saudi Arabia,World Aquatics Championships,2024.0,Doha
1.0,KUW,5,Kuwait,World Aquatics Championships,2024.0,Doha
1.0,LAO,3,Lao PDR,World Aquatics Championships,2024.0,Doha
1.0,LAT,4,Latvia,World Aquatics Championships,2024.0,Doha
1.0,LBA,2,Libya,World Aquatics Championships,2024.0,Doha
1.0,LBN,4,Lebanon,World Aquatics Championships,2024.0,Doha
1.0,LCA,4,Saint Lucia,World Aquatics Championships,2024.0,Doha
1.0,LES,1,Lesotho,World Aquatics Championships,2024.0,Doha
1.0,LTU,11,Lithuania,World Aquatics Championships,2024.0,Doha
1.0,LUX,3,Luxembourg,World Aquatics Championships,2024.0,Doha
1.0,MAA,1,Sint Maarten,World Aquatics Championships,2024.0,Doha
1.0,MAC,4,"Macau, China",World Aquatics Championships,2024.0,Doha
1.0,MAD,2,Madagascar,World Aquatics Championships,2024.0,Doha
1.0,MAR,4,Morocco,World Aquatics Championships,2024.0,Doha
1.0,MAS,4,Malaysia,World Aquatics Championships,2024.0,Doha
1.0,MAW,4,Malawi,World Aquatics Championships,2024.0,Doha
1.0,MDA,3,Republic of Moldova,World Aquatics Championships,2024.0,Doha
1.0,MDV,4,Maldives,World Aquatics Championships,2024.0,Doha
1.0,MEX,11,Mexico,World Aquatics Championships,2024.0,Doha
1.0,MGL,4,Mongolia,World Aquatics Championships,2024.0,Doha
1.0,MHL,2,Marshall Islands,World Aquatics Championships,2024.0,Doha
1.0,MKD,2,North Macedonia,World Aquatics Championships,2024.0,Doha
1.0,MLI,3,Mali,World Aquatics Championships,2024.0,Doha
1.0,MNE,2,Montenegro,World Aquatics Championships,2024.0,Doha
1.0,MON,1,Monaco,World Aquatics Championships,2024.0,Doha
1.0,MOZ,4,Mozambique,World Aquatics Championships,2024.0,Doha
1.0,MRI,4,Mauritius,World Aquatics Championships,2024.0,Doha
1.0,MTN,1,Mauritania,World Aquatics Championships,2024.0,Doha
1.0,NAM,3,Namibia,World Aquatics Championships,2024.0,Doha
1.0,NCA,2,Nicaragua,World Aquatics Championships,2024.0,Doha
1.0,NED,14,Netherlands,World Aquatics Championships,2024.0,Doha
1.0,NEP,4,Nepal,World Aquatics Championships,2024.0,Doha
1.0,NGR,3,Nigeria,World Aquatics Championships,2024.0,Doha
1.0,NIA,4,NIA,World Aquatics Championships,2024.0,Doha
1.0,NIG,2,Niger,World Aquatics Championships,2024.0,Doha
1.0,NMA,2,Northern Mariana Islands,World Aquatics Championships,2024.0,Doha
1.0,NOR,4,Norway,World Aquatics Championships,2024.0,Doha
1.0,NZL,6,New Zealand,World Aquatics Championships,2024.0,Doha
1.0,OMA,2,Oman,World Aquatics Championships,2024.0,Doha
1.0,PAK,2,Pakistan,World Aquatics Championships,2024.0,Doha
1.0,PAN,4,Panama,World Aquatics Championships,2024.0,Doha
1.0,PAR,3,Paraguay,World Aquatics Championships,2024.0,Doha
1.0,PER,4,Peru,World Aquatics Championships,2024.0,Doha
1.0,PHI,7,Philippines,World Aquatics Championships,2024.0,Doha
1.0,PLE,4,Palestine,World Aquatics Championships,2024.0,Doha
1.0,PLW,4,Palau,World Aquatics Championships,2024.0,Doha
1.0,PNG,3,Papua New Guinea,World Aquatics Championships,2024.0,Doha
1.0,POL,18,Poland,World Aquatics Championships,2024.0,Doha
1.0,POR,9,Portugal,World Aquatics Championships,2024.0,Doha
1.0,PUR,4,Puerto Rico,World Aquatics Championships,2024.0,Doha
1.0,QAT,5,Qatar,World Aquatics Championships,2024.0,Doha
1.0,ROU,5,Romania,World Aquatics Championships,2024.0,Doha
1.0,RSA,13,South Africa,World Aquatics Championships,2024.0,Doha
1.0,RWA,3,Rwanda,World Aquatics Championships,2024.0,Doha
1.0,SAM,3,Samoa,World Aquatics Championships,2024.0,Doha
1.0,SEN,3,Senegal,World Aquatics Championships,2024.0,Doha
1.0,SEY,4,Seychelles,World Aquatics Championships,2024.0,Doha
1.0,SGP,10,Singapore,World Aquatics Championships,2024.0,Doha
1.0,SKN,2,St Kitts and Nevis,World Aquatics Championships,2024.0,Doha
1.0,SLE,4,Sierra Leone,World Aquatics Championships,2024.0,Doha
1.0,SLO,7,Slovenia,World Aquatics Championships,2024.0,Doha
1.0,SMR,2,San Marino,World Aquatics Championships,2024.0,Doha
1.0,SOL,1,Solomon Islands,World Aquatics Championships,2024.0,Doha
1.0,SRB,9,Serbia,World Aquatics Championships,2024.0,Doha
1.0,SRI,4,Sri Lanka,World Aquatics Championships,2024.0,Doha
1.0,STP,1,Sao Tome & Principe,World Aquatics Championships,2024.0,Doha
1.0,SUD,4,Sudan,World Aquatics Championships,2024.0,Doha
1.0,SUI,5,Switzerland,World Aquatics Championships,2024.0,Doha
1.0,SUR,2,Suriname,World Aquatics Championships,2024.0,Doha
1.0,SVK,9,Slovakia,World Aquatics Championships,2024.0,Doha
1.0,SWE,9,Sweden,World Aquatics Championships,2024.0,Doha
1.0,SWZ,2,Eswatini,World Aquatics Championships,2024.0,Doha
1.0,SYR,3,Syria,World Aquatics Championships,2024.0,Doha
1.0,TAN,4,Tanzania,World Aquatics Championships,2024.0,Doha
1.0,TCN,2,Turks and Caicos Islands,World Aquatics Championships,2024.0,Doha
1.0,TGA,4,Tonga,World Aquatics Championships,2024.0,Doha
1.0,THA,7,Thailand,World Aquatics Championships,2024.0,Doha
1.0,TJK,2,Tajikistan,World Aquatics Championships,2024.0,Doha
1.0,TKM,4,Turkmenistan,World Aquatics Championships,2024.0,Doha
1.0,TLS,2,Timor-Leste,World Aquatics Championships,2024.0,Doha
1.0,TOG,2,Togo,World Aquatics Championships,2024.0,Doha
1.0,TPE,6,Chinese Taipei,World Aquatics Championships,2024.0,Doha
1.0,TTO,2,Trinidad and Tobago,World Aquatics Championships,2024.0,Doha
1.0,TUN,2,Tunisia,World Aquatics Championships,2024.0,Doha
1.0,TUR,7,Türkiye,World Aquatics Championships,2024.0,Doha
1.0,UAE,4,UA Emirates,World Aquatics Championships,2024.0,Doha
1.0,UGA,4,Uganda,World Aquatics Championships,2024.0,Doha
1.0,UKR,7,Ukraine,World Aquatics Championships,2024.0,Doha
1.0,URU,4,Uruguay,World Aquatics Championships,2024.0,Doha
1.0,USA,20,United States,World Aquatics Championships,2024.0,Doha
1.0,UZB,2,Uzbekistan,World Aquatics Championships,2024.0,Doha
1.0,VAN,2,Vanuatu,World Aquatics Championships,2024.0,Doha
1.0,VEN,6,Venezuela,World Aquatics Championships,2024.0,Doha
1.0,VIE,6,Vietnam,World Aquatics Championships,2024.0,Doha
1.0,VIN,2,StVincent&Grenadines,World Aquatics Championships,2024.0,Doha
1.0,YEM,2,Yemen,World Aquatics Championships,2024.0,Doha
1.0,ZAM,2,Zambia,World Aquatics Championships,2024.0,Doha
1.0,ZIM,4,Zimbabwe,World Aquatics Championships,2024.0,Doha
2.0,ALB,4,Albania,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,ANG,10,Angola,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,ARG,6,Argentina,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,ARM,4,Armenia,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,ARU,2,Aruba,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,AUS,29,Australia,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,AUT,2,Austria,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,BAR,2,Barbados,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,BIH,3,Bosnia & Herzegovina,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,BOL,6,Bolivia,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,BOT,4,Botswana,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,BRA,11,Brazil,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,BUL,1,Bulgaria,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,CAN,25,Canada,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,CHN,9,China,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,COL,4,Colombia,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,CPV,4,Cabo Verde,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,CRC,8,Costa Rica,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,CRO,9,Croatia,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,CZE,6,Czechia,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,DEN,3,Denmark,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,DOM,12,Dominican Republic,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,ESA,3,El Salvador,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,ESP,14,Spain,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,EST,2,Estonia,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,FIN,7,Finland,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,FSM,3,Micronesia,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,GER,2,Germany,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,GHA,5,Ghana,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,GRE,4,Greece,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,GRN,3,Grenada,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,GUA,7,Guatemala,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,GUI,1,Guinea,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,GUY,2,Guyana,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,HAI,3,Haiti,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,HKG,18,"Hong Kong, China",World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,HON,13,Honduras,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,INA,1,Indonesia,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,IND,4,India,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,ISR,28,Israel,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,ISV,6,"Virgin Islands, US",World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,ITA,22,Italy,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,JAM,8,Jamaica,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,JPN,13,Japan,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,KAZ,6,Kazakhstan,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,KGZ,5,Kyrgyzstan,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,KOR,12,Korea,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,LCA,4,Saint Lucia,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,LTU,8,Lithuania,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,LUX,1,Luxembourg,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,MAD,9,Madagascar,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,MAR,4,Morocco,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,MAW,2,Malawi,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,MEX,7,Mexico,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,MGL,18,Mongolia,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,MKD,3,North Macedonia,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,MNE,1,Montenegro,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,MOZ,4,Mozambique,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,MRI,1,Mauritius,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,NAM,3,Namibia,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,NEP,6,Nepal,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,NGR,2,Nigeria,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,NIA,5,NIA,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,NMA,3,Northern Mariana Islands,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,NZL,7,New Zealand,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,PAN,4,Panama,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,PAR,8,Paraguay,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,PER,4,Peru,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,POL,9,Poland,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,PUR,3,Puerto Rico,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,ROU,10,Romania,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,RSA,24,South Africa,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,SEY,4,Seychelles,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,SGP,4,Singapore,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,SLE,3,Sierra Leone,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,SLO,3,Slovenia,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,SOL,1,Solomon Islands,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,SRB,4,Serbia,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,SRI,8,Sri Lanka,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,SVK,8,Slovakia,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,SWZ,1,Eswatini,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,TAN,7,Tanzania,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,THA,2,Thailand,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,TKM,4,Turkmenistan,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,TOG,1,Togo,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,TTO,2,Trinidad and Tobago,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,TUR,9,Türkiye,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,UGA,4,Uganda,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,UKR,4,Ukraine,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,URU,8,Uruguay,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,USA,36,United States,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,VEN,2,Venezuela,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,ZAM,5,Zambia,World Aquatics Junior Swimming Championships,2023.0,Netanya
2.0,ZIM,3,Zimbabwe,World Aquatics Junior Swimming Championships,2023.0,Netanya
3.0,AAC,1,Arlington Aquatic Club,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,ABSC,1,Athens Bulldog Swim Club,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,ACAD,6,Academy Bullets Swim Club,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,AGS,1,Aggie Swim Club,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,AGUA,1,Asphalt Green Unified Aquatics,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,ALPH,1,Alpha Aquatics,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,ALTO,1,Alto Swim Club,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,ASC,1,Annapolis Swim Club,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,AU,1,American University,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,BASS,1,Battlefield Area Star Swimmers,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,BBST,1,Bellingham Bay Swim Team,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,BER,2,Bermuda,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,BHA,2,Blue Hen Aquatics,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,BRY,1,Blair Regional YMCA,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,BSS,10,Bolles School Sharks,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,BULL,1,Bulldog Swimming,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,BYU,6,Brigham Young University Swim,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,CAL,6,California Aquatics,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,CAN,6,Canada,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,CANE,1,Hurricane Aquatics,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,CARD,4,Cardinal Aquatics,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,CLPR,1,Northern KY Clippers Swimming,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,CNM,7,Cercle des Nageurs de Marseill,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,COR,2,COR Swimming,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,CUY,1,YMCA of Cumberland,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,CW,2,Club Wolverine,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,CZE,1,Czechia,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,DART,1,DART Swimming,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,DM,1,Dallas Mustangs,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,DYNA,2,Dynamo Swim Club,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,EA,2,Eagle Aquatics,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,ESC,1,Eagle Swim Club,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,ESP,1,Spain,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,FAA,2,Florida Atlantic Aquatics,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,FASTIN,1,Fishers Area Swimming Tigers,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,FISH,1,The Fish,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,FLOR,9,University of Florida,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,FOX,2,Fox Valley Swim Team,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,FOXJ,1,Foxjets Swim Team,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,GMU,4,George Mason University,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,GPAC,1,Greater Pensacola Aquatic Club,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,GSC-FL,4,Gator Swim Club,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,GSCY,3,Greater Somerset County YMCA S,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,HAWG,4,Razorback Aquatic Club Aquahaw,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,HAWK,1,Seahawk Aquatics,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,HHSC,1,Highland Hurricanes Swim Club,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,HKG,3,"Hong Kong, China",2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,HOKI,2,H2okie Aquatics,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,HRA,1,Highlands Ranch Aquatics,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,HUN,3,Hungary,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,IFLY,2,Iowa Flyers Swim Club,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,ISC,4,Indiana Swim Club,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,IU,17,Indiana University,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,JAC,1,Jersey Aquatic Club,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,JAGS,4,Jaguar Aquatics,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,KA,1,Keystone Aquatics,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,KING,3,King Aquatic Club,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,LAKR,3,Laker Swim,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
3.0,LAT,1,Latvia,2023 Toyota US Open Championships,2023.0,"Greensboro, NC"
